3.0, 5.0, 3.0, 5.0, B
3.0, 5.0, 5.0, 2.0, L
4.0, 1.0, 1.0, 1.0, L
4.0, 1.0, 2.0, 2.0, B
4.0, 1.0, 4.0, 4.0, R
4.0, 2.0, 1.0, 3.0, L
4.0, 2.0, 2.0, 1.0, L
4.0, 2.0, 2.0, 3.0, L
4.0, 2.0, 3.0, 2.0, L
4.0, 2.0, 3.0, 3.0, R
4.0, 2.0, 4.0, 5.0, R
4.0, 3.0, 1.0, 4.0, L
4.0, 3.0, 4.0, 3.0, B
4.0, 3.0, 5.0, 3.0, R
4.0, 4.0, 1.0, 4.0, L
4.0, 4.0, 1.0, 5.0, L
4.0, 4.0, 4.0, 5.0, R
4.0, 4.0, 5.0, 2.0, L
4.0, 4.0, 5.0, 3.0, L
4.0, 5.0, 1.0, 1.0, L
4.0, 5.0, 1.0, 3.0, L
4.0, 5.0, 2.0, 2.0, L
4.0, 5.0, 3.0, 4.0, L
4.0, 5.0, 3.0, 5.0, L
4.0, 5.0, 4.0, 2.0, L
4.0, 5.0, 4.0, 4.0, L
4.0, 5.0, 5.0, 4.0, B
5.0, 1.0, 2.0, 1.3825026295107097, R
5.0, 1.0, 2.0, 5.0, R
5.0, 1.0, 3.0, 5.0, R
5.0, 2.0, 2.0, 2.0, L
5.0, 2.0, 2.0, 5.0, B
5.0, 2.0, 3.0, 1.0, L
5.0, 3.0, 1.0, 1.0, L
5.0, 3.0, 1.0, 2.0, L
5.0, 3.0, 1.0, 5.0, L
5.0, 3.0, 2.0, 3.0, L
5.0, 3.0, 2.0, 4.0, L
5.0, 3.0, 4.0, 4.0, R
5.0, 4.0, 1.0, 3.0, L
5.0, 4.0, 3.0, 1.8974864438403132, L
5.0, 5.0, 2.0, 5.0, L
5.0, 5.0, 5.0, 2.0, L
2.0, 1.7427782557771492, 4.0, 2.0, R
2.0, 3.0, 2.0, 1.0, L
3.0, 1.0, 3.0, 5.0, R
3.0, 4.0, 3.0, 2.0, L
4.0, 3.0, 3.0, 1.0, L
1.0841943491446306, 5.0, 3.0, 4.170923797220672, L
4.0, 5.0, 4.0, 5.0, B
4.0, 5.0, 5.0, 2.0, L
5.0, 3.0, 3.0, 2.0, L
5.0, 4.0, 3.0, 1.0, L
5.0, 5.0, 3.0, 4.0, L
1.0, 1.0, 2.0, 1.0, R
1.0, 1.0, 2.0, 3.8236507826539805, R
1.0, 1.0, 2.0, 4.0, R
1.0, 1.0, 3.0, 1.0, R
1.0, 1.0, 4.0, 2.0, R
1.0, 1.0, 4.0, 3.0, R
1.0, 1.0, 5.0, 3.0, R
1.0, 2.0, 1.0, 1.0, L
1.0, 2.0, 2.0, 1.0, B
1.0, 2.0, 2.0, 2.0, R
1.0, 2.0, 3.0, 4.0, R
1.0, 2.0, 3.0, 5.0, R
1.0, 2.0, 5.0, 5.0, R
1.0, 3.0, 1.0, 3.0, B
1.0, 3.0, 2.0, 3.0, R
1.0, 3.0, 3.0, 5.0, R
1.0, 3.0, 4.0, 1.0, R
1.0, 3.0, 5.0, 3.0, R
1.0, 4.0, 1.0, 2.0, L
1.0, 4.0, 3.0, 1.0, L
1.0, 4.0, 3.0, 4.0, R
1.0289491610668946, 4.0, 4.0, 1.0, B
1.0, 5.0, 1.0, 1.0, L
1.0, 5.0, 3.770208781298764, 1.0, L
1.0, 5.0, 3.0, 2.0, R
1.0, 5.0, 4.0, 2.0, R
2.0, 1.0, 2.0, 1.0, B
2.0, 1.0, 2.0, 5.0, R
2.0, 1.0, 4.0, 1.0, R
2.0, 1.0, 4.0, 3.0, R
1.8476505411899766, 2.0, 3.0, 4.0, R
2.0, 2.0, 3.0, 5.0, R
2.0, 2.0, 4.0, 3.0, R
2.0, 2.0, 5.0, 4.0, R
2.0, 3.0, 1.0, 1.0, L
2.0, 3.0, 1.0, 2.0, L
2.0, 3.401567623578377, 4.0, 1.0, L
2.0, 3.0, 4.0, 2.0, R
2.0, 4.0, 2.0, 1.0, L
2.0, 4.0, 3.0, 1.0, L
2.0, 4.0, 5.0, 1.0, L
2.0, 5.0, 2.056890603400974, 3.0, L
2.0, 5.0, 2.0, 1.0, L
2.0, 5.0, 2.0, 4.0, L
2.0, 5.0, 3.0, 1.0, L
2.0, 5.0, 4.0, 2.0, L
2.0, 5.0, 5.0, 1.0, L
3.0, 1.0, 1.0, 3.0, B
3.0, 4.849052933009586, 1.0, 5.0, R
3.0, 1.0, 4.0, 2.0, R
3.0, 1.0351999588392675, 5.0, 4.0, R
3.0, 2.0, 4.593115144314504, 4.0, L
3.0, 2.0, 5.0, 3.0, R
3.0, 3.0, 2.0, 2.0, L
3.0, 3.0, 4.0, 4.0, R
3.0, 4.0, 1.0, 4.0, L
3.0, 4.0, 2.0, 1.0, L
3.0, 4.759970840010785, 2.0, 2.0, L
3.0, 4.0, 5.0, 2.0, L
3.0, 4.0, 5.0, 3.0, R
3.0, 4.0, 5.0, 4.0, R
3.0, 4.0, 5.0, 5.0, R
1.4156357460691678, 5.0, 2.0, 1.0, L
3.0, 5.0, 2.0, 3.0, L
3.0, 5.0, 3.0, 1.0, L
4.0, 1.0, 1.0, 5.0, R
4.0, 1.0, 2.0, 4.0, R
4.0, 1.0, 4.0, 3.0, R
4.9816053807692615, 1.0, 2.4166428794657446, 3.0, R
4.0, 1.0, 5.0, 5.0, R
4.0, 2.0, 2.0, 4.0, B
4.0, 2.0, 2.0, 5.0, R
4.0, 2.0, 3.0, 1.0, L
4.0, 2.0, 5.0, 5.0, R
4.0, 3.0, 1.0, 1.0, L
4.0, 2.852846942342084, 1.0, 3.0, L
2.188432127514023, 3.0, 5.0, 5.0, R
4.0, 4.0, 1.0, 3.0, L
4.0, 4.0, 2.0, 4.0, L
4.0, 4.0, 3.0, 1.0, L
4.0, 4.0, 3.0, 4.0, L
4.0, 5.0, 1.0, 2.0, L
4.0, 5.0, 1.0, 4.0, L
4.0, 5.0, 2.0, 4.682259873413075, L
4.0, 5.0, 3.0, 1.0, L
4.0, 5.0, 4.0, 1.0, L
4.2495045222457275, 1.0, 1.0, 2.0, L
5.0, 1.0, 3.0, 1.0, L
5.0, 1.0, 3.0, 2.0, R
5.0, 1.0, 4.0, 3.0, R
5.0, 2.0, 1.0, 1.0, L
5.0, 2.0, 2.0, 4.0, L
5.0, 2.0, 3.0, 3.0, L
5.0, 2.0, 3.0, 5.0, R
5.0, 2.0, 4.0, 3.0, R
5.0, 2.0, 4.0, 4.0, R
5.0, 2.0, 5.0, 5.0, R
5.0, 3.0, 2.0, 1.0, L
5.0, 3.0, 3.0, 5.0, B
5.0, 3.0, 5.0, 2.0, L
5.0, 3.0, 5.0, 3.0, B
5.0, 3.0, 5.0, 5.0, R
5.0, 4.0, 1.0, 4.0, L
3.9386275007712253, 5.0, 3.0, 1.0, L
1.5377282808855475, 5.0, 3.0, 3.0, L
5.0, 5.0, 4.0, 4.0, L
5.0, 5.0, 5.0, 4.074511707544912, L
1.0, 3.0, 4.0, 4.0, R
1.0, 5.0, 5.0, 5.0, R
2.0, 1.0, 1.0, 3.0, R
2.0, 1.0, 4.0, 2.0, R
2.0, 3.0, 2.0, 3.0, B
2.0, 5.0, 1.64557882785927, 5.0, R
2.0, 1.3236443214872025, 4.0, 4.0, R
3.0, 2.0, 3.0, 1.0, L
3.0, 2.0, 4.0, 1.0, L
3.0, 3.0, 4.0, 2.0, L
3.0, 5.0, 5.0, 3.0, B
4.0, 1.0, 3.0, 5.0, R
4.0, 1.0, 5.0, 1.0, R
4.0, 3.0, 2.0, 2.0, L
4.0, 4.0, 5.0, 5.0, R
5.0, 2.0, 2.0, 1.0, L
5.0, 3.0, 4.190531592627645, 4.0, L
5.0, 3.0, 4.0, 1.0, L
