PhraseId,Sentiment
156639,3
156640,3
156641,3
156642,3
156643,3
156644,3
156645,3
156646,3
156647,3
156648,3
156649,3
156650,3
156651,3
156652,3
156653,3
156654,3
156655,3
156656,3
156657,3
156658,3
156659,3
156660,3
156661,3
156662,3
156663,3
156664,3
156665,3
156666,3
156667,3
156668,3
156669,3
156670,3
156671,3
156672,3
156673,3
156674,3
156675,3
156676,3
156677,3
156678,3
156679,3
156680,3
156681,3
156682,3
156683,3
156684,3
156685,3
156686,3
156687,3
156688,3
156689,3
156690,2
156691,2
156692,3
156693,3
156694,3
156695,3
156696,3
156697,3
156698,3
156699,3
156700,3
156701,3
156702,3
156703,3
156704,3
156705,3
156706,3
156707,3
156708,3
156709,3
156710,3
156711,3
156712,3
156713,3
156714,3
156715,3
156716,3
156717,3
156718,3
156719,3
156720,3
156721,3
156722,3
156723,3
156724,3
156725,3
156726,3
156727,3
156728,3
156729,3
156730,3
156731,3
156732,3
156733,3
156734,3
156735,3
156736,3
156737,3
156738,3
156739,3
156740,3
156741,3
156742,3
156743,3
156744,3
156745,3
156746,3
156747,3
156748,3
156749,3
156750,3
156751,3
156752,3
156753,3
156754,3
156755,3
156756,3
156757,3
156758,3
156759,3
156760,3
156761,3
156762,3
156763,3
156764,3
156765,3
156766,3
156767,3
156768,3
156769,3
156770,3
156771,3
156772,3
156773,3
156774,3
156775,3
156776,3
156777,3
156778,3
156779,3
156780,3
156781,3
156782,3
156783,3
156784,2
156785,3
156786,4
156787,4
156788,3
156789,4
156790,4
156791,3
156792,3
156793,3
156794,3
156795,3
156796,3
156797,3
156798,3
156799,3
156800,3
156801,3
156802,3
156803,3
156804,3
156805,3
156806,3
156807,3
156808,3
156809,3
156810,3
156811,3
156812,3
156813,3
156814,3
156815,3
156816,3
156817,3
156818,3
156819,3
156820,3
156821,3
156822,3
156823,3
156824,3
156825,3
156826,3
156827,3
156828,3
156829,3
156830,4
156831,4
156832,4
156833,4
156834,4
156835,4
156836,4
156837,4
156838,4
156839,4
156840,3
156841,4
156842,4
156843,3
156844,3
156845,3
156846,3
156847,3
156848,4
156849,4
156850,3
156851,3
156852,3
156853,3
156854,3
156855,3
156856,3
156857,3
156858,3
156859,3
156860,3
156861,3
156862,3
156863,3
156864,3
156865,3
156866,3
156867,3
156868,3
156869,3
156870,3
156871,3
156872,2
156873,2
156874,2
156875,2
156876,3
156877,3
156878,3
156879,3
156880,3
156881,3
156882,3
156883,3
156884,3
156885,3
156886,3
156887,3
156888,3
156889,3
156890,3
156891,3
156892,3
156893,3
156894,3
156895,3
156896,3
156897,3
156898,3
156899,3
156900,3
156901,4
156902,4
156903,3
156904,4
156905,3
156906,3
156907,3
156908,3
156909,3
156910,3
156911,3
156912,3
156913,3
156914,3
156915,3
156916,3
156917,3
156918,3
156919,3
156920,3
156921,3
156922,3
156923,3
156924,3
156925,3
156926,3
156927,3
156928,3
156929,3
156930,3
156931,3
156932,3
156933,3
156934,3
156935,2
156936,3
156937,3
156938,3
156939,3
156940,3
156941,3
156942,3
156943,3
156944,3
156945,3
156946,3
156947,3
156948,3
156949,3
156950,3
156951,3
156952,3
156953,3
156954,3
156955,3
156956,3
156957,3
156958,3
156959,3
156960,3
156961,3
156962,3
156963,3
156964,3
156965,3
156966,3
156967,3
156968,3
156969,3
156970,3
156971,3
156972,3
156973,3
156974,3
156975,3
156976,3
156977,3
156978,3
156979,3
156980,3
156981,3
156982,3
156983,3
156984,3
156985,3
156986,3
156987,3
156988,3
156989,3
156990,3
156991,3
156992,3
156993,3
156994,3
156995,3
156996,3
156997,3
156998,3
156999,3
157000,3
157001,3
157002,3
157003,3
157004,3
157005,3
157006,3
157007,4
157008,3
157009,3
157010,3
157011,3
157012,3
157013,3
157014,3
157015,3
157016,3
157017,3
157018,3
157019,3
157020,3
157021,3
157022,3
157023,3
157024,3
157025,3
157026,3
157027,3
157028,3
157029,3
157030,3
157031,3
157032,3
157033,3
157034,3
157035,2
157036,3
157037,3
157038,3
157039,3
157040,3
157041,3
157042,3
157043,3
157044,3
157045,3
157046,3
157047,3
157048,3
157049,3
157050,3
157051,3
157052,3
157053,3
157054,3
157055,3
157056,3
157057,3
157058,3
157059,3
157060,3
157061,3
157062,3
157063,3
157064,4
157065,4
157066,3
157067,4
157068,4
157069,4
157070,3
157071,3
157072,3
157073,3
157074,3
157075,3
157076,3
157077,3
157078,3
157079,3
157080,3
157081,3
157082,3
157083,3
157084,3
157085,3
157086,3
157087,3
157088,3
157089,3
157090,3
157091,3
157092,3
157093,3
157094,3
157095,3
157096,3
157097,3
157098,3
157099,3
157100,3
157101,3
157102,3
157103,3
157104,4
157105,4
157106,4
157107,4
157108,4
157109,4
157110,4
157111,4
157112,4
157113,3
157114,3
157115,3
157116,3
157117,3
157118,3
157119,3
157120,3
157121,3
157122,4
157123,3
157124,3
157125,3
157126,3
157127,4
157128,3
157129,4
157130,3
157131,3
157132,2
157133,2
157134,2
157135,3
157136,2
157137,2
157138,2
157139,3
157140,3
157141,3
157142,3
157143,3
157144,3
157145,3
157146,4
157147,3
157148,3
157149,3
157150,3
157151,3
157152,3
157153,3
157154,3
157155,3
157156,3
157157,3
157158,3
157159,3
157160,3
157161,3
157162,3
157163,3
157164,3
157165,3
157166,3
157167,3
157168,3
157169,3
157170,3
157171,3
157172,3
157173,3
157174,3
157175,3
157176,3
157177,3
157178,3
157179,3
157180,3
157181,3
157182,3
157183,3
157184,3
157185,3
157186,3
157187,3
157188,3
157189,3
157190,4
157191,3
157192,3
157193,3
157194,3
157195,3
157196,3
157197,3
157198,3
157199,3
157200,3
157201,3
157202,3
157203,3
157204,3
157205,3
157206,3
157207,4
157208,4
157209,3
157210,3
157211,3
157212,3
157213,3
157214,3
157215,3
157216,4
157217,3
157218,3
157219,3
157220,3
157221,3
157222,3
157223,3
157224,2
157225,3
157226,3
157227,3
157228,3
157229,3
157230,3
157231,3
157232,3
157233,3
157234,3
157235,3
157236,3
157237,3
157238,3
157239,3
157240,3
157241,3
157242,3
157243,3
157244,3
157245,3
157246,3
157247,3
157248,3
157249,3
157250,3
157251,3
157252,3
157253,3
157254,3
157255,3
157256,3
157257,3
157258,3
157259,3
157260,3
157261,3
157262,3
157263,3
157264,3
157265,3
157266,3
157267,3
157268,3
157269,3
157270,3
157271,3
157272,3
157273,3
157274,3
157275,3
157276,3
157277,3
157278,3
157279,3
157280,3
157281,3
157282,3
157283,3
157284,3
157285,3
157286,3
157287,3
157288,3
157289,3
157290,4
157291,3
157292,3
157293,3
157294,4
157295,4
157296,3
157297,4
157298,4
157299,4
157300,4
157301,3
157302,3
157303,3
157304,4
157305,3
157306,3
157307,3
157308,3
157309,3
157310,3
157311,3
157312,3
157313,4
157314,3
157315,3
157316,3
157317,3
157318,3
157319,3
157320,3
157321,3
157322,3
157323,3
157324,3
157325,3
157326,3
157327,3
157328,3
157329,3
157330,3
157331,3
157332,3
157333,3
157334,3
157335,3
157336,3
157337,3
157338,3
157339,3
157340,3
157341,3
157342,3
157343,3
157344,3
157345,3
157346,3
157347,3
157348,3
157349,3
157350,4
157351,4
157352,4
157353,3
157354,3
157355,3
157356,3
157357,3
157358,3
157359,3
157360,3
157361,3
157362,3
157363,3
157364,3
157365,3
157366,3
157367,3
157368,3
157369,3
157370,3
157371,3
157372,3
157373,3
157374,3
157375,3
157376,3
157377,3
157378,3
157379,3
157380,3
157381,2
157382,3
157383,3
157384,3
157385,3
157386,3
157387,3
157388,3
157389,3
157390,3
157391,3
157392,3
157393,3
157394,3
157395,3
157396,3
157397,3
157398,3
157399,3
157400,3
157401,3
157402,3
157403,3
157404,3
157405,3
157406,3
157407,3
157408,3
157409,3
157410,3
157411,3
157412,3
157413,3
157414,3
157415,3
157416,3
157417,3
157418,3
157419,3
157420,3
157421,3
157422,3
157423,3
157424,3
157425,3
157426,3
157427,3
157428,3
157429,3
157430,3
157431,3
157432,3
157433,3
157434,3
157435,3
157436,3
157437,3
157438,3
157439,3
157440,3
157441,3
157442,4
157443,4
157444,4
157445,3
157446,3
157447,3
157448,3
157449,3
157450,3
157451,3
157452,3
157453,3
157454,3
157455,3
157456,3
157457,3
157458,3
157459,3
157460,2
157461,2
157462,3
157463,3
157464,3
157465,3
157466,3
157467,2
157468,2
157469,2
157470,3
157471,3
157472,3
157473,3
157474,3
157475,3
157476,3
157477,3
157478,3
157479,3
157480,3
157481,3
157482,3
157483,3
157484,3
157485,3
157486,3
157487,3
157488,3
157489,3
157490,3
157491,3
157492,3
157493,3
157494,3
157495,3
157496,3
157497,3
157498,3
157499,3
157500,3
157501,3
157502,3
157503,3
157504,3
157505,4
157506,3
157507,3
157508,3
157509,3
157510,3
157511,3
157512,3
157513,3
157514,3
157515,3
157516,3
157517,3
157518,3
157519,3
157520,3
157521,3
157522,3
157523,4
157524,3
157525,3
157526,4
157527,3
157528,3
157529,3
157530,3
157531,3
157532,3
157533,3
157534,3
157535,3
157536,3
157537,3
157538,3
157539,3
157540,3
157541,3
157542,3
157543,3
157544,3
157545,3
157546,3
157547,3
157548,3
157549,3
157550,3
157551,3
157552,3
157553,3
157554,3
157555,3
157556,3
157557,3
157558,3
157559,3
157560,3
157561,3
157562,3
157563,3
157564,3
157565,3
157566,3
157567,3
157568,3
157569,3
157570,3
157571,3
157572,3
157573,3
157574,3
157575,3
157576,3
157577,3
157578,3
157579,3
157580,3
157581,3
157582,3
157583,3
157584,3
157585,3
157586,3
157587,3
157588,3
157589,3
157590,3
157591,3
157592,3
157593,2
157594,2
157595,3
157596,3
157597,3
157598,3
157599,3
157600,3
157601,3
157602,3
157603,3
157604,3
157605,3
157606,3
157607,3
157608,3
157609,3
157610,3
157611,3
157612,3
157613,3
157614,3
157615,3
157616,3
157617,3
157618,3
157619,3
157620,3
157621,3
157622,3
157623,3
157624,3
157625,3
157626,3
157627,3
157628,3
157629,3
157630,3
157631,3
157632,3
157633,3
157634,3
157635,3
157636,3
157637,3
157638,3
157639,3
157640,3
157641,3
157642,3
157643,3
157644,3
157645,3
157646,3
157647,3
157648,2
157649,3
157650,3
157651,3
157652,3
157653,2
157654,2
157655,3
157656,3
157657,3
157658,3
157659,3
157660,3
157661,3
157662,3
157663,3
157664,3
157665,3
157666,4
157667,3
157668,3
157669,3
157670,3
157671,3
157672,3
157673,3
157674,3
157675,3
157676,3
157677,3
157678,3
157679,3
157680,3
157681,3
157682,4
157683,4
157684,4
157685,3
157686,3
157687,3
157688,4
157689,3
157690,3
157691,3
157692,3
157693,3
157694,3
157695,3
157696,3
157697,3
157698,3
157699,3
157700,3
157701,3
157702,3
157703,3
157704,3
157705,3
157706,3
157707,3
157708,3
157709,3
157710,3
157711,3
157712,3
157713,3
157714,3
157715,3
157716,3
157717,3
157718,3
157719,3
157720,3
157721,3
157722,3
157723,3
157724,3
157725,3
157726,3
157727,4
157728,4
157729,4
157730,3
157731,3
157732,3
157733,3
157734,3
157735,3
157736,3
157737,3
157738,3
157739,3
157740,3
157741,3
157742,4
157743,4
157744,4
157745,3
157746,4
157747,4
157748,4
157749,3
157750,3
157751,3
157752,3
157753,3
157754,3
157755,3
157756,3
157757,3
157758,3
157759,3
157760,3
157761,3
157762,3
157763,3
157764,3
157765,3
157766,3
157767,3
157768,3
157769,3
157770,3
157771,3
157772,3
157773,3
157774,3
157775,3
157776,3
157777,3
157778,3
157779,3
157780,3
157781,3
157782,3
157783,3
157784,2
157785,2
157786,3
157787,3
157788,3
157789,3
157790,3
157791,3
157792,4
157793,3
157794,3
157795,3
157796,3
157797,3
157798,3
157799,3
157800,3
157801,3
157802,3
157803,3
157804,3
157805,3
157806,3
157807,3
157808,3
157809,3
157810,3
157811,4
157812,3
157813,3
157814,3
157815,3
157816,3
157817,3
157818,3
157819,3
157820,4
157821,3
157822,3
157823,3
157824,3
157825,3
157826,3
157827,3
157828,3
157829,3
157830,3
157831,3
157832,3
157833,3
157834,3
157835,3
157836,3
157837,3
157838,3
157839,3
157840,3
157841,3
157842,3
157843,3
157844,3
157845,3
157846,3
157847,3
157848,3
157849,3
157850,3
157851,3
157852,3
157853,3
157854,3
157855,3
157856,3
157857,3
157858,3
157859,3
157860,3
157861,3
157862,3
157863,3
157864,3
157865,3
157866,3
157867,3
157868,3
157869,3
157870,3
157871,3
157872,3
157873,3
157874,3
157875,4
157876,3
157877,3
157878,3
157879,4
157880,3
157881,3
157882,3
157883,3
157884,3
157885,3
157886,3
157887,2
157888,3
157889,2
157890,3
157891,3
157892,3
157893,4
157894,4
157895,4
157896,4
157897,4
157898,4
157899,4
157900,4
157901,3
157902,3
157903,4
157904,4
157905,3
157906,4
157907,4
157908,4
157909,4
157910,3
157911,4
157912,4
157913,4
157914,4
157915,3
157916,3
157917,4
157918,4
157919,4
157920,4
157921,3
157922,3
157923,3
157924,3
157925,3
157926,3
157927,4
157928,3
157929,3
157930,3
157931,3
157932,3
157933,3
157934,3
157935,3
157936,3
157937,3
157938,3
157939,3
157940,3
157941,3
157942,3
157943,3
157944,3
157945,3
157946,3
157947,3
157948,3
157949,3
157950,3
157951,3
157952,3
157953,3
157954,3
157955,3
157956,3
157957,3
157958,3
157959,3
157960,3
157961,4
157962,4
157963,4
157964,3
157965,3
157966,3
157967,3
157968,3
157969,3
157970,3
157971,3
157972,3
157973,3
157974,3
157975,3
157976,3
157977,3
157978,3
157979,3
157980,3
157981,3
157982,3
157983,3
157984,3
157985,3
157986,3
157987,3
157988,3
157989,3
157990,3
157991,3
157992,3
157993,3
157994,3
157995,3
157996,3
157997,3
157998,3
157999,3
158000,3
158001,3
158002,3
158003,3
158004,3
158005,3
158006,3
158007,3
158008,3
158009,3
158010,3
158011,3
158012,3
158013,3
158014,3
158015,3
158016,3
158017,3
158018,3
158019,3
158020,3
158021,3
158022,3
158023,3
158024,3
158025,3
158026,3
158027,3
158028,3
158029,3
158030,3
158031,3
158032,3
158033,3
158034,3
158035,3
158036,3
158037,3
158038,3
158039,3
158040,3
158041,3
158042,3
158043,3
158044,3
158045,3
158046,3
158047,3
158048,3
158049,3
158050,3
158051,3
158052,3
158053,3
158054,3
158055,3
158056,3
158057,3
158058,3
158059,3
158060,3
158061,3
158062,3
158063,3
158064,4
158065,4
158066,3
158067,3
158068,3
158069,3
158070,3
158071,3
158072,3
158073,3
158074,3
158075,3
158076,3
158077,3
158078,3
158079,3
158080,3
158081,3
158082,3
158083,3
158084,3
158085,3
158086,3
158087,3
158088,3
158089,3
158090,3
158091,3
158092,3
158093,3
158094,3
158095,3
158096,3
158097,3
158098,3
158099,3
158100,3
158101,3
158102,3
158103,4
158104,4
158105,3
158106,3
158107,3
158108,4
158109,3
158110,3
158111,3
158112,3
158113,3
158114,3
158115,3
158116,3
158117,3
158118,3
158119,3
158120,3
158121,3
158122,3
158123,3
158124,3
158125,3
158126,3
158127,3
158128,3
158129,3
158130,3
158131,3
158132,3
158133,3
158134,3
158135,3
158136,3
158137,3
158138,3
158139,3
158140,3
158141,3
158142,3
158143,3
158144,3
158145,3
158146,3
158147,3
158148,3
158149,3
158150,3
158151,3
158152,3
158153,3
158154,3
158155,3
158156,3
158157,3
158158,3
158159,3
158160,3
158161,3
158162,3
158163,3
158164,3
158165,3
158166,3
158167,3
158168,3
158169,3
158170,3
158171,3
158172,3
158173,3
158174,3
158175,3
158176,3
158177,3
158178,3
158179,3
158180,3
158181,3
158182,3
158183,3
158184,3
158185,3
158186,3
158187,3
158188,3
158189,3
158190,3
158191,3
158192,3
158193,3
158194,3
158195,3
158196,3
158197,3
158198,3
158199,3
158200,3
158201,3
158202,4
158203,4
158204,3
158205,3
158206,3
158207,3
158208,3
158209,3
158210,3
158211,3
158212,3
158213,3
158214,3
158215,3
158216,3
158217,3
158218,3
158219,3
158220,3
158221,3
158222,3
158223,3
158224,4
158225,4
158226,3
158227,3
158228,3
158229,3
158230,3
158231,3
158232,4
158233,3
158234,3
158235,3
158236,3
158237,3
158238,3
158239,3
158240,3
158241,3
158242,3
158243,3
158244,3
158245,3
158246,2
158247,2
158248,3
158249,2
158250,3
158251,2
158252,3
158253,3
158254,3
158255,2
158256,3
158257,3
158258,3
158259,3
158260,3
158261,3
158262,3
158263,3
158264,3
158265,3
158266,3
158267,3
158268,4
158269,3
158270,3
158271,3
158272,3
158273,2
158274,2
158275,3
158276,3
158277,3
158278,2
158279,3
158280,2
158281,3
158282,3
158283,3
158284,3
158285,2
158286,3
158287,3
158288,3
158289,3
158290,3
158291,2
158292,2
158293,2
158294,3
158295,2
158296,3
158297,3
158298,3
158299,3
158300,3
158301,2
158302,2
158303,3
158304,2
158305,2
158306,3
158307,3
158308,3
158309,3
158310,3
158311,3
158312,3
158313,3
158314,3
158315,3
158316,3
158317,3
158318,3
158319,3
158320,3
158321,3
158322,3
158323,3
158324,3
158325,3
158326,3
158327,3
158328,3
158329,3
158330,3
158331,3
158332,3
158333,3
158334,3
158335,3
158336,3
158337,3
158338,3
158339,3
158340,3
158341,3
158342,3
158343,3
158344,3
158345,3
158346,3
158347,3
158348,3
158349,3
158350,3
158351,3
158352,3
158353,3
158354,3
158355,3
158356,3
158357,3
158358,3
158359,2
158360,3
158361,2
158362,2
158363,2
158364,2
158365,3
158366,3
158367,3
158368,3
158369,3
158370,3
158371,2
158372,2
158373,2
158374,2
158375,3
158376,3
158377,3
158378,2
158379,2
158380,2
158381,2
158382,3
158383,3
158384,3
158385,2
158386,3
158387,3
158388,3
158389,3
158390,3
158391,3
158392,3
158393,3
158394,3
158395,3
158396,3
158397,3
158398,3
158399,3
158400,3
158401,3
158402,3
158403,3
158404,3
158405,3
158406,3
158407,3
158408,3
158409,3
158410,3
158411,3
158412,3
158413,3
158414,4
158415,3
158416,3
158417,3
158418,3
158419,3
158420,3
158421,3
158422,3
158423,3
158424,3
158425,3
158426,3
158427,3
158428,3
158429,3
158430,3
158431,3
158432,3
158433,3
158434,3
158435,3
158436,3
158437,3
158438,4
158439,3
158440,3
158441,3
158442,4
158443,3
158444,3
158445,3
158446,3
158447,3
158448,3
158449,3
158450,3
158451,3
158452,3
158453,3
158454,3
158455,3
158456,3
158457,3
158458,3
158459,2
158460,2
158461,2
158462,2
158463,2
158464,2
158465,2
158466,2
158467,3
158468,2
158469,3
158470,3
158471,3
158472,4
158473,3
158474,3
158475,3
158476,3
158477,3
158478,3
158479,3
158480,3
158481,3
158482,3
158483,3
158484,3
158485,3
158486,3
158487,3
158488,3
158489,3
158490,3
158491,3
158492,3
158493,3
158494,3
158495,3
158496,3
158497,3
158498,3
158499,4
158500,4
158501,4
158502,4
158503,3
158504,3
158505,3
158506,2
158507,3
158508,3
158509,3
158510,3
158511,3
158512,3
158513,3
158514,3
158515,3
158516,3
158517,3
158518,3
158519,3
158520,3
158521,3
158522,3
158523,3
158524,3
158525,3
158526,3
158527,2
158528,3
158529,3
158530,3
158531,3
158532,3
158533,3
158534,3
158535,3
158536,4
158537,4
158538,3
158539,3
158540,3
158541,3
158542,3
158543,3
158544,3
158545,3
158546,3
158547,3
158548,3
158549,3
158550,3
158551,3
158552,3
158553,3
158554,3
158555,3
158556,3
158557,3
158558,4
158559,3
158560,3
158561,3
158562,3
158563,3
158564,3
158565,3
158566,3
158567,3
158568,3
158569,3
158570,3
158571,3
158572,3
158573,3
158574,3
158575,3
158576,3
158577,3
158578,3
158579,3
158580,3
158581,3
158582,3
158583,3
158584,3
158585,3
158586,3
158587,3
158588,3
158589,3
158590,3
158591,3
158592,3
158593,4
158594,4
158595,3
158596,3
158597,4
158598,4
158599,4
158600,4
158601,4
158602,3
158603,3
158604,3
158605,3
158606,3
158607,3
158608,3
158609,3
158610,3
158611,3
158612,3
158613,3
158614,3
158615,3
158616,3
158617,3
158618,3
158619,3
158620,3
158621,3
158622,3
158623,3
158624,3
158625,3
158626,3
158627,3
158628,3
158629,3
158630,3
158631,3
158632,3
158633,3
158634,3
158635,3
158636,3
158637,3
158638,3
158639,3
158640,3
158641,3
158642,3
158643,3
158644,3
158645,3
158646,3
158647,3
158648,3
158649,3
158650,3
158651,3
158652,4
158653,3
158654,3
158655,3
158656,3
158657,3
158658,3
158659,3
158660,3
158661,3
158662,3
158663,3
158664,3
158665,3
158666,3
158667,3
158668,3
158669,3
158670,3
158671,3
158672,3
158673,3
158674,3
158675,3
158676,3
158677,3
158678,3
158679,4
158680,3
158681,3
158682,3
158683,3
158684,3
158685,3
158686,3
158687,3
158688,4
158689,4
158690,4
158691,4
158692,3
158693,3
158694,4
158695,3
158696,3
158697,3
158698,3
158699,3
158700,3
158701,3
158702,3
158703,3
158704,3
158705,3
158706,3
158707,3
158708,3
158709,3
158710,3
158711,3
158712,3
158713,3
158714,3
158715,3
158716,3
158717,3
158718,3
158719,3
158720,3
158721,3
158722,3
158723,3
158724,3
158725,3
158726,3
158727,3
158728,3
158729,3
158730,3
158731,3
158732,3
158733,3
158734,3
158735,3
158736,3
158737,3
158738,3
158739,3
158740,3
158741,3
158742,3
158743,3
158744,3
158745,3
158746,3
158747,3
158748,3
158749,3
158750,3
158751,3
158752,3
158753,3
158754,4
158755,4
158756,4
158757,4
158758,3
158759,3
158760,4
158761,4
158762,4
158763,4
158764,4
158765,3
158766,3
158767,3
158768,3
158769,3
158770,3
158771,3
158772,3
158773,3
158774,3
158775,3
158776,3
158777,3
158778,3
158779,3
158780,3
158781,3
158782,3
158783,3
158784,4
158785,3
158786,4
158787,3
158788,3
158789,3
158790,3
158791,3
158792,3
158793,3
158794,3
158795,3
158796,3
158797,3
158798,3
158799,3
158800,3
158801,3
158802,3
158803,3
158804,3
158805,3
158806,3
158807,3
158808,3
158809,3
158810,3
158811,3
158812,3
158813,3
158814,3
158815,3
158816,2
158817,2
158818,2
158819,3
158820,3
158821,4
158822,4
158823,4
158824,3
158825,4
158826,3
158827,3
158828,3
158829,4
158830,4
158831,3
158832,4
158833,4
158834,3
158835,4
158836,3
158837,3
158838,3
158839,3
158840,3
158841,4
158842,3
158843,3
158844,3
158845,3
158846,3
158847,3
158848,3
158849,3
158850,3
158851,3
158852,3
158853,3
158854,3
158855,3
